Profession,Income,Credit_card_number,Expiry,Security_code
1.0,0.2546982047307096,7.582266968400957e-05,0.7833333333333333,0.01011011011011011
0.0,0.556473471020653,0.0009131207176819456,0.016666666666666666,0.06476476476476477
1.0,0.05179776966544982,0.000714238782363215,0.5,0.013513513513513514
1.0,0.5928089213382007,4.262627749944644e-05,0.19166666666666665,0.08588588588588589
0.5,0.47620143021453215,0.0007170329500470312,0.008333333333333333,0.095995995995996
0.5,0.9953893083962594,0.0009295117013389778,0.4666666666666667,0.06426426426426426
0.5,0.49462419362904436,0.0007097425125327075,0.9666666666666667,0.02782782782782783
1.0,0.23368505275791368,0.0004558612765915154,0.65,0.04924924924924925
1.0,0.061109166374956246,0.0007196571075281814,0.15,0.0961961961961962
0.5,0.3986898034705206,0.0008952616459218918,1.0,0.025225225225225228
1.0,0.19920988148222232,8.11384100693842e-07,0.6833333333333333,0.026026026026026026
0.0,0.83258488773316,6.846202795658501e-05,0.7,0.009009009009009009
0.5,0.3468120218032705,4.261147661121434e-05,0.4583333333333333,0.0960960960960961
0.0,0.5643746561984297,8.834350952361331e-08,0.2833333333333333,0.08788788788788789
0.0,0.04714707206080912,0.0009624216763350496,0.8166666666666667,0.03423423423423424
1.0,0.6574386157923688,7.38474258161276e-06,0.9333333333333333,0.00820820820820821
1.0,0.3929189378406761,0.0008153908527094126,0.15,0.08448448448448449
1.0,0.386968045206781,0.0009195111011821552,0.4666666666666667,0.07847847847847848
0.5,0.1363304495674351,1.231894006980428e-07,0.4083333333333333,0.03813813813813814
1.0,0.5899984997749662,8.869193043307702e-08,0.21666666666666667,0.02972972972972973
1.0,0.8715307296094413,1.2315839883755664e-07,0.7833333333333333,0.06546546546546547
0.5,0.7984797719657949,8.223027559450608e-07,0.725,0.07667667667667669
0.5,0.6888333249987498,0.0009797007132860077,0.8666666666666667,0.06146146146146146
0.5,0.002730409561434215,0.0007170229494468743,0.5,0.0023023023023023025
1.0,0.009551432714907234,9.042036709893751e-07,0.31666666666666665,0.016016016016016016
0.5,0.8991548732309846,0.8681440870523256,0.36666666666666664,0.033433433433433433
0.5,0.48102215332299847,7.458859562465767e-05,0.10833333333333334,0.022722722722722723
0.5,0.016872530879631944,0.0008171989612177661,0.9083333333333333,0.06956956956956957
1.0,0.7342101315197279,0.0008728242994100447,0.5666666666666667,0.05725725725725726
0.5,0.9605340801120168,6.908486533435194e-05,0.36666666666666664,0.6551551551551552
0.5,0.5248287243086462,3.600268000357971e-05,0.49166666666666664,0.08648648648648649
0.5,0.38724808721308196,0.0008206631691120895,0.016666666666666666,0.03763763763763764
0.0,0.8387158073711056,0.0007152968458598068,0.4583333333333333,0.08668668668668669
1.0,0.933049957493624,0.0005401603355534357,0.5416666666666666,0.054854854854854855
0.0,0.3361804270640596,0.0007061662979166277,0.9166666666666666,0.07817817817817818
0.5,0.7192978946842026,9.869166347664232e-07,0.2,0.02192192192192192
1.0,0.11817772665899884,0.9648738920091763,0.1,0.9036036036036037
1.0,0.8873731059658948,0.0009293556919765314,0.3333333333333333,0.06866866866866868
1.0,0.7038355753363005,0.0008033461298805355,0.8583333333333333,0.0954954954954955
0.5,0.12066810021503224,0.0008657578753392338,0.05,0.05595595595595596
0.0,0.999119867980197,0.0009698541223716001,0.44166666666666665,0.12832832832832833
0.5,0.3652347852177827,0.9731583891790881,0.13333333333333333,0.05625625625625626
0.5,0.08837325598839825,8.664774069577775e-07,1.0,0.03553553553553554
0.5,0.1451217682652398,9.83590435154264e-07,0.05,0.03433433433433434
0.5,0.07134070110516577,0.001311000595281226,0.8333333333333334,0.5322322322322323
1.0,0.49358403760564085,0.0007108365781898639,0.3,0.0058058058058058064
0.0,0.7552232834925239,6.077684142316362e-06,0.7166666666666667,0.029929929929929933
0.5,0.21066159923988598,0.000997809800049982,0.2916666666666667,0.0045045045045045045
0.5,0.5495424313647047,0.000949880923738394,0.20833333333333334,0.092992992992993
0.5,0.4455768365254788,0.9793667617564435,0.7666666666666666,0.01881881881881882
0.5,0.05549832474871231,7.42293740670246e-05,0.03333333333333333,0.03213213213213213
0.5,0.3627844176626494,3.600788031566125e-05,0.3833333333333333,0.07747747747747748
0.0,0.7150272540881132,0.0008862391044604065,0.5583333333333333,0.0867867867867868
0.5,0.746982047307096,6.993751650372262e-05,0.7666666666666666,0.0029029029029029032
1.0,0.4146621993298995,0.0010930495155834661,0.35,0.0001001001001001001
1.0,0.4252037805670851,0.0007127046902991583,0.6583333333333333,0.015315315315315317
1.0,0.19556933540031002,0.0007058022760709194,0.175,0.0975975975975976
0.0,0.48968345251787765,0.0013070883604998772,0.18333333333333332,0.06056056056056056
0.0,0.9417212581887283,0.0007080784126666123,0.675,0.03693693693693694
1.0,0.8211431714757214,1.2314959830941863e-07,0.45,0.032432432432432434
1.0,0.8277141571235686,0.0007084624357126342,0.9249999999999999,0.08418418418418419
0.5,0.8010401560234035,0.0007086664479558334,0.9916666666666667,0.091991991991992
1.0,0.6350152522878432,0.0012023100725368156,0.475,0.07987987987987988
1.0,0.939550932639896,0.0008411804003938267,0.016666666666666666,0.07137137137137138
1.0,0.14706205930889632,0.0008425024797345586,0.9666666666666667,0.05885885885885886
0.0,0.714077111566735,6.014800368530262e-06,0.49166666666666664,0.03733733733733734
0.0,0.322358353753063,6.102045604298382e-06,0.13333333333333333,0.0994994994994995
0.5,0.5491323698554783,0.00044835482611380435,0.7916666666666666,0.03413413413413414
1.0,0.48745311796769514,6.090944938124309e-06,0.9583333333333334,0.022122122122122122
1.0,0.2857528629294394,5.989258835729737e-06,0.21666666666666667,0.06316316316316317
0.5,0.4821823273491024,0.0007055982638277202,0.8583333333333333,0.06036036036036036
0.5,0.07197079561934289,6.971230298819097e-05,0.008333333333333333,0.2952952952952953
0.5,0.485332799919988,0.8659379546577305,0.3416666666666667,0.060960960960960965
1.0,0.4020403060459069,8.869473060112093e-08,0.5666666666666667,0.03833833833833834
1.0,0.9032854928239236,0.0005360480887689502,0.2583333333333333,0.04894894894894895
1.0,0.39713957093564034,0.0007010519909964286,0.13333333333333333,0.07807807807807808
1.0,0.37811671750762615,0.0007141287757614898,0.058333333333333334,0.08408408408408409
0.5,0.6606190928639296,0.0009963637132673056,0.5166666666666666,0.08028028028028028
0.0,0.09300395059258888,0.0005441265735756315,0.8333333333333334,0.003003003003003003
1.0,0.3704655698354753,6.0185205917885994e-06,0.5333333333333333,0.012912912912912914
0.0,0.07710156523478522,0.0008355900649061629,0.15833333333333333,0.03573573573573574
0.0,0.6114217132569886,9.165364111027686e-07,0.4083333333333333,0.7821821821821823
1.0,0.5506525978896835,0.00045359714071601076,0.9916666666666667,0.0898898898898899
0.5,0.7293193979096865,0.0008365341215609669,0.31666666666666665,0.06506506506506507
1.0,0.9903385507826173,0.0009282516257192181,0.31666666666666665,0.041941941941941945
1.0,0.9282492373856078,0.0012022760704962824,0.6916666666666667,0.44914914914914916
1.0,0.6748412261839276,0.0007070283496501458,0.9,0.0921921921921922
0.0,0.10280542081312195,0.0012023740763778192,0.975,0.05455455455455456
0.0,0.6925938890833625,7.417157059811817e-05,0.2583333333333333,0.07827827827827828
0.0,0.2742011301695254,0.0007030681119880441,0.09166666666666666,0.07547547547547548
0.5,0.28433264989748464,6.840142431963467e-05,0.7666666666666666,0.0976976976976977
1.0,0.15094264139620941,0.000702140056293491,0.13333333333333333,0.0938938938938939
1.0,0.6351052657898685,8.025895729159321e-07,0.7666666666666666,0.0991991991991992
0.0,0.45876881532229835,6.018100566582013e-06,0.5083333333333333,0.03313313313313313
1.0,0.6419762964444666,7.419077175041927e-05,0.1,0.34444444444444444
0.5,0.42223333500025,0.000523185316847245,0.6333333333333333,0.04684684684684685
0.5,0.0793218982847427,0.000719803116290471,0.9333333333333333,0.08318318318318318
1.0,0.9168575286292944,0.0007149488249743493,0.6,0.00890890890890891
0.5,0.22764414662199328,0.000849198881599567,0.23333333333333334,0.08278278278278278
0.5,0.48884332649897483,0.0007079384042644167,0.6833333333333333,0.0009009009009009009
0.0,0.3085862879431915,0.0007130627117847726,0.3833333333333333,0.07077077077077078
0.5,0.2532079811971796,0.0012023300737371292,0.7916666666666666,0.09079079079079079
0.5,0.9121968295244286,1.2318360034995183e-07,0.35,0.046546546546546545
1.0,0.20537080562084312,8.020415400273382e-07,0.058333333333333334,0.06476476476476477
0.0,0.9539830974646196,1.1573435330513783e-07,0.5666666666666667,0.027327327327327327
0.5,0.3850977646646997,8.830430717099857e-08,0.11666666666666667,0.013113113113113114
0.0,0.5325798869830475,0.0009094564977844858,0.8166666666666667,0.016916916916916918
0.5,0.07854178126719007,0.000717684989177256,0.03333333333333333,0.006406406406406407
0.5,0.4322148322248337,0.0009476827918239244,0.075,0.5209209209209209
0.0,0.004500675101265189,6.991751530340898e-05,0.13333333333333333,0.025425425425425426
1.0,0.5127469120368056,0.0009570973568115571,0.4,0.08838838838838839
0.0,0.8497574636195429,0.8469188132794853,0.20833333333333334,0.06906906906906907
0.0,0.732459868980347,0.0005420264475426988,0.7083333333333334,0.02972972972972973
1.0,0.007791168675301294,0.0010435765466076648,0.26666666666666666,0.05105105105105105
0.0,0.9151372705905886,1.0537613168670727e-07,0.7,0.06856856856856858
0.0,0.8133019952992948,0.0010854670605445634,0.6583333333333333,0.08768768768768768
1.0,0.3104765714857229,0.0008343859926472814,0.5,0.06436436436436437
0.5,0.9522028304245637,0.001202394077578133,0.1,0.05065065065065065
0.0,0.10445566835025252,0.0008827428946455813,0.5666666666666667,0.8831831831831832
0.5,0.13293994099114867,4.2615076827270793e-05,0.2583333333333333,0.05895895895895896
0.5,0.4799619942991449,3.599967982353266e-05,0.2833333333333333,0.7383383383383384
1.0,0.8555483322498374,1.1401705024620824e-07,0.825,0.05435435435435436
0.0,0.19856978546782017,6.018700602591423e-06,0.025,0.0916916916916917
1.0,0.1056958543781567,0.0007032781245913374,0.19166666666666665,0.08828828828828829
0.5,0.6662699404910737,8.834210943959137e-08,0.6,0.02652652652652653
1.0,0.7117967695154273,3.600588019562989e-05,0.6333333333333333,0.06866866866866868
1.0,0.9282792418862829,6.031261356388392e-06,0.13333333333333333,0.0936936936936937
0.5,0.8167125068760314,0.0013060142960430344,0.9833333333333333,0.8493493493493494
0.0,0.6031304695704356,6.95406926894999e-05,0.525,0.07177177177177177
0.5,0.33835075261289194,6.101525573090227e-06,0.45,0.09339339339339339
0.5,0.675571335700355,3.600308002758598e-05,0.39166666666666666,0.03903903903903904
0.5,0.8621793268990349,0.0008046482080209538,0.9166666666666666,0.0068068068068068074
1.0,0.4908536280442066,7.497161861066398e-05,0.8,0.05955955955955956
0.0,0.9914887233084962,0.0008854530572880802,0.11666666666666667,0.06966966966966967
0.0,0.8475671350702605,8.316073143309686e-07,0.475,0.09049049049049049
0.5,0.24294644196629492,7.548844962676856e-05,0.21666666666666667,0.05295295295295296
1.0,0.659858978846827,0.0013089224705686384,0.275,0.06606606606606608
0.0,0.4356053408011202,0.0008148848223414773,0.7416666666666667,0.029929929929929933
0.0,0.6516777516627494,0.9864571872676308,0.6583333333333333,0.07457457457457457
0.0,0.5509726458968845,0.0013067823421350783,0.7666666666666666,0.011211211211211212
0.0,0.4068710306545982,0.0007003659498256707,0.7,0.07917917917917919
0.5,0.9385507826173926,0.0007075683820586142,0.1,0.020420420420420422
0.0,0.2056608491273691,3.600828033966753e-05,0.9916666666666667,0.02012012012012012
0.0,0.9596239435915387,7.973812603542589e-07,0.8916666666666666,0.0987987987987988
0.5,0.3959393909086363,1.0366102091354781e-13,0.7333333333333333,0.05335335335335335
0.0,0.13006951042656398,8.992413731915596e-07,0.8916666666666666,0.2901901901901902
0.0,0.31351702755413313,8.966212159504722e-07,0.24166666666666667,0.08388388388388389
0.5,0.043536530479571935,0.0012024240793786034,0.008333333333333333,0.07027027027027027
0.5,0.36689503425513825,1.231890006740365e-07,0.1,0.06416416416416416
0.5,0.9874381157173575,0.0007051762385011023,0.5916666666666667,0.03813813813813814
0.0,0.5880482072310846,6.045402205010139e-06,0.8083333333333333,0.05915915915915916
1.0,0.9199879981997299,0.0010304017559610668,0.15,0.03333333333333333
0.5,0.369475421313197,0.000705520259146497,0.6333333333333333,0.06036036036036036
0.5,0.058878831824773714,0.00045871544787627253,0.125,0.02012012012012012
1.0,0.3565634845226784,0.0007088264575583425,0.8666666666666667,0.07437437437437437
0.0,0.9588838325748862,0.0009888372615892808,0.7166666666666667,0.06816816816816818
1.0,0.3784967745161774,7.668719623665892e-06,0.2583333333333333,0.07997997997997998
1.0,0.7040656098414761,6.811720726317778e-05,0.43333333333333335,0.014514514514514515
0.0,0.9786868030204531,0.000705240242342106,0.3833333333333333,0.054754754754754754
0.0,0.45243786567985195,0.0004573533661349133,0.475,0.04154154154154154
0.0,0.01838275741361204,7.986393358539872e-07,0.7166666666666667,0.031531531531531536
0.0,0.9907886182927439,0.0007169469448856825,0.7916666666666666,0.0897897897897898
0.5,0.7929389408411261,0.0007090424705217299,0.9333333333333333,0.009609609609609611
0.5,0.6063509526428964,0.0008711301977434789,0.075,0.003103103103103103
0.0,0.9549432414862229,6.837022244714539e-05,0.8833333333333333,0.0986986986986987
0.0,0.6785717857678651,3.59960796074762e-05,0.3,0.0965965965965966
1.0,0.4157623643546532,0.000984118978435292,0.225,0.05585585585585586
1.0,0.21761264189628443,4.2621277199368024e-05,0.5583333333333333,0.03783783783783784
0.5,0.2117717657648647,6.890505454353227e-05,0.4166666666666667,0.03633633633633634
0.0,0.6150222533380006,0.9766786004342897,0.7666666666666666,0.07807807807807808
1.0,0.7337400610091513,1.2317379976179814e-07,0.19166666666666665,0.08588588588588589
1.0,0.1614042106315947,0.001314346796093699,0.06666666666666667,0.0890890890890891
0.0,0.36676501475221285,0.0008688220592272843,0.25,0.08378378378378379
0.5,0.9708256238435765,0.0013016080316139384,0.8083333333333333,0.03903903903903904
1.0,0.9511426714007101,1.1401805030622394e-07,0.10833333333333334,0.017317317317317317
1.0,0.8436065409811472,0.001318281032195393,0.49166666666666664,0.07547547547547548
0.5,0.2506275941391209,6.837462271121439e-05,0.6,0.013313313313313315
0.0,0.731579736960544,0.0013076423937485651,0.7583333333333333,0.08498498498498498
0.0,0.45749862479371906,0.0008798947237209183,0.5583333333333333,0.024224224224224225
0.0,0.6771515727359103,6.9974718736306e-05,0.4083333333333333,0.029229229229229232
1.0,0.8329249387408111,0.0012023380742172548,0.125,0.08208208208208209
0.0,0.3926088913337,4.2627677583468396e-05,0.6666666666666666,0.031431431431431435
0.0,0.16073411011651748,6.049102427068163e-06,0.475,0.07917917917917919
0.5,0.5580137020553083,0.0009447206140574736,0.8416666666666667,0.050450450450450456
1.0,0.5775166274941241,0.0009329299064725797,0.4,0.0
0.0,0.9482322348352252,0.0007029281035858486,0.675,0.08628628628628629
0.5,0.8440266039905986,3.599887977552011e-05,0.95,0.07247247247247247
1.0,0.43530529579436916,0.0007152008400983013,0.8833333333333333,0.4209209209209209
0.5,0.8088613291993799,0.0007056882692291316,0.13333333333333333,0.022022022022022022
0.5,0.03613542031304696,0.0010504069565147748,0.5416666666666666,0.05695695695695696
0.0,0.11334700205030754,6.802500172973188e-05,0.5916666666666667,0.0045045045045045045
0.5,0.5544031604740711,0.0013178630071088379,0.43333333333333335,0.018018018018018018
0.5,0.17845676851527728,9.104060432066363e-07,0.3333333333333333,0.0938938938938939
0.5,0.4976546481972296,3.6006280219636165e-05,0.175,0.060860860860860864
0.5,0.6857828674301145,0.8325279496538176,0.7333333333333333,0.04614614614614615
0.5,0.8112416862529379,0.0007107285717081702,0.825,0.0
1.0,0.06390958643796568,0.9324479460606947,0.975,0.022722722722722723
0.5,0.8330149522428364,0.00084370655199344,0.8416666666666667,0.03293293293293294
1.0,0.45497824673701054,3.6006680243642435e-05,0.9166666666666666,0.062062062062062065
0.5,0.2102215332299845,0.0007029761064666014,0.4583333333333333,0.044244244244244245
0.5,0.8647497124568685,0.0009651918425784894,0.75,0.08428428428428429
0.0,0.9765264789718457,0.0008775225813637199,0.15833333333333333,0.03703703703703704
0.0,0.890093514027104,9.861545890344733e-07,0.44166666666666665,0.021721721721721723
0.0,0.5411611741761264,0.8167290015260693,0.19166666666666665,0.06716716716716717
0.0,0.8647697154573186,8.745258899639883e-07,0.7916666666666666,0.09039039039039039
0.0,0.6622093313997099,4.26172769593053e-05,0.825,0.02072072072072072
0.5,0.38827824173626047,0.0008840429726659682,0.20833333333333334,0.044144144144144144
0.5,0.9119367905185778,7.473840461500687e-05,0.3,0.06396396396396396
1.0,0.4994749212381857,0.0004543851880083684,0.44166666666666665,0.08618618618618619
0.0,0.17332599889983497,0.0007167549333626714,0.7583333333333333,0.06996996996996997
0.0,0.7173075961394209,6.929307782961698e-05,0.45,0.03663663663663664
0.5,0.4424863729559434,0.0009152088429946901,0.6916666666666667,0.07447447447447447
0.0,0.37613642046306944,0.001301820044337263,0.375,0.056056056056056056
0.0,0.5513527029054358,8.864046028302622e-07,0.6333333333333333,0.04794794794794795
0.0,0.9991798769815472,0.9301498081446569,0.1,0.05695695695695696
0.5,0.6828724308646297,0.9453087178623686,0.5833333333333334,0.0945945945945946
0.0,0.8221633244986748,0.0008006239665178484,0.7,0.5426426426426426
1.0,0.9886482972445867,0.8025521507437576,0.3416666666666667,0.025225225225225228
0.0,0.9555733360004001,0.0012023860770980074,0.3833333333333333,0.005405405405405406
0.5,0.7650147522128319,7.213352296125135e-06,0.39166666666666666,0.04574574574574575
0.5,0.4205130769615442,0.0009942735878345295,0.875,0.08808808808808809
0.0,0.06194929239385908,0.0005439345620526205,0.675,0.07367367367367368
1.0,0.920878131719758,1.231115960288227e-07,0.325,0.038438438438438444
1.0,0.6410261539230885,7.490061434955054e-05,0.8666666666666667,0.03423423423423424
0.0,0.5653748062209332,3.5996679643485614e-05,0.31666666666666665,0.09819819819819821
0.0,0.8768615292293844,0.000719117075119713,0.225,0.7251251251251252
0.5,0.29340401060159027,7.497641889873925e-05,1.0,0.04864864864864865
0.5,0.9520628094214132,6.052342621518974e-06,0.24166666666666667,0.03833833833833834
0.5,0.38628794319147874,5.996859291848922e-06,0.6,0.054754754754754754
0.0,0.7444516677501625,1.0417705972790424e-07,0.9666666666666667,0.0895895895895896
0.0,0.10399559933990098,0.0007175069784944645,0.6,0.8925925925925926
1.0,0.9711256688503275,1.1400984981409534e-07,0.275,0.061061061061061066
0.0,0.6982447367105066,4.262047715135548e-05,0.6833333333333333,0.04784784784784785
0.5,0.7119467920188028,0.0007106485669069156,0.55,0.07087087087087088
0.0,0.8566785017752663,0.0004762865023518098,0.725,0.06736736736736737
0.0,0.42269340401060157,0.0008425744840556877,0.7833333333333333,0.02702702702702703
1.0,0.9587638145721857,0.0007111965997955095,0.7083333333333334,0.025425425425425426
0.0,0.005840876131419712,9.018035269517376e-07,0.43333333333333335,0.08808808808808809
0.0,0.3789268390258539,0.0012022760704962824,0.008333333333333333,0.023323323323323323
0.0,0.243266489973496,0.0007128707002617616,0.2,0.8623623623623624
1.0,0.6380557083562535,0.0008030241105554858,0.725,0.060760760760760764
0.5,0.8175526328949342,0.8805508316068796,0.25,0.07227227227227227
1.0,0.9161274191128669,6.094425146978883e-06,0.8666666666666667,0.006406406406406407
0.0,0.11759763964594688,6.059903075237531e-06,0.15,0.04054054054054054
0.0,0.9835075261289193,0.0008346420080112961,0.14166666666666666,0.03203203203203203
0.5,0.9167675151272691,1.1401144991012043e-07,0.9666666666666667,0.0997997997997998
0.5,0.6085412811921788,0.00047346633310758586,0.8,0.03013013013013013
1.0,0.6727509126368956,4.262647751144957e-05,0.9,0.011411411411411412
0.5,0.6622793419012851,4.262587747544017e-05,0.7833333333333333,0.008008008008008008
0.0,0.12813922088313245,8.829270647481667e-08,0.125,0.07347347347347348
1.0,0.6334050107516127,0.9534312053097399,0.55,0.05675675675675676
0.5,0.887123068460269,8.869653070914916e-08,0.14166666666666666,0.02972972972972973
0.5,0.1293694054108116,3.600127991955775e-05,0.825,0.05285285285285286
0.5,0.34594189128369257,7.48450110126786e-05,0.6666666666666666,0.07787787787787788
0.0,0.7132869930489574,6.965949981936296e-05,0.425,0.0075075075075075074
0.5,0.8327549132369855,0.001314724818779627,0.4666666666666667,0.020520520520520523
0.0,0.41026153923088465,4.261927707933666e-05,0.975,0.037237237237237236
0.5,0.09510426563984596,0.0008318798422479816,0.016666666666666666,0.031031031031031032
0.5,0.8914837225583837,0.001202384076977976,0.9249999999999999,0.033733733733733735
0.0,0.8781817272590888,0.0009612736074370463,0.7916666666666666,0.0966966966966967
1.0,0.8449367405110766,0.0004520210461312955,0.5666666666666667,0.07387387387387388
0.5,0.9376606490973646,0.0009942335854339023,0.125,0.07757757757757758
0.5,0.11612741911286692,4.2621277199368024e-05,0.7333333333333333,0.0845845845845846
0.5,0.250067510126519,0.0004521010509325501,0.5333333333333333,0.024224224224224225
1.0,0.10082512376856527,3.600888037567694e-05,0.875,0.034934934934934936
1.0,0.17014552182827422,7.566886045359765e-05,0.8416666666666667,0.022622622622622622
0.0,0.35404310646596987,7.709462068704788e-06,0.875,0.0968968968968969
0.5,0.9846877031554733,0.0009775265828119144,0.16666666666666666,0.07737737737737738
1.0,0.2812421863279492,9.113220981810014e-07,0.5916666666666667,0.03413413413413414
0.0,0.650697604640696,0.0005370641497448833,0.8833333333333333,0.6464464464464464
0.0,0.1994999249887483,1.140074496700577e-07,0.48333333333333334,0.6551551551551552
0.0,0.00831124668700305,0.0007026880891820848,0.4083333333333333,0.31971971971971974
1.0,0.9801670250537581,0.0007125066784160533,0.6583333333333333,0.055055055055055056
1.0,0.8915937390608591,0.001073810361001771,0.15,0.08308308308308308
0.0,0.5120668100215032,0.0007107585735086407,0.20833333333333334,0.031431431431431435
0.0,0.5783367505125768,0.00045637530743957604,0.85,0.07487487487487487
0.5,0.43033455018252736,1.0323120296507196e-07,0.35,0.2048048048048048
1.0,0.929779466920038,0.0007123346680933559,0.058333333333333334,0.05325325325325326
0.0,0.08385257788668299,0.0009245514036611938,0.65,0.07677677677677679
1.0,0.07382107316097414,0.001202340074337286,0.9833333333333333,0.07757757757757758
0.0,0.3004050607591139,4.2622277259383705e-05,0.85,0.06046046046046046
0.5,0.10393559033855078,6.0906449201196045e-06,0.975,0.05795795795795796
1.0,0.8472070810621593,0.0004816828261964313,0.7333333333333333,0.07367367367367368
1.0,0.45657848677301593,0.8415804929157734,0.7083333333333334,0.0007007007007007008
0.5,0.16000400060009,0.000863865761789563,0.5333333333333333,0.07357357357357358
0.5,0.19321898284742708,0.0008034381354019782,0.75,0.05415415415415416
0.0,0.22559383907586136,6.844522694832156e-05,0.875,0.02652652652652653
0.5,0.682682402360354,0.0005198351157947094,0.14166666666666666,0.0846846846846847
0.0,0.3015652347852178,1.2320180144223724e-07,0.2916666666666667,0.01701701701701702
0.5,0.443866579986998,4.2621277199368024e-05,0.35,0.03573573573573574
1.0,0.8862129319397909,6.066943497747934e-06,0.9666666666666667,0.016916916916916918
1.0,0.4778116717507626,6.88328502104e-05,0.18333333333333332,0.09039039039039039
1.0,0.8828324248637295,8.834250946359764e-08,0.6333333333333333,0.0926926926926927
0.5,0.11411711756763514,1.011046753477252e-07,0.25,0.037137137137137136
1.0,0.5723458518777816,4.262067716335862e-05,0.49166666666666664,0.8869869869869871
0.0,0.21214182127319095,6.841522514785109e-05,0.675,0.02782782782782783
1.0,0.7772765914887233,8.556227555475623e-07,0.058333333333333334,0.05295295295295296
0.0,0.3848677301595239,0.0010684760408781217,0.325,0.04494494494494495
0.5,0.7030454568185227,3.599267940342288e-05,0.008333333333333333,0.0014014014014014015
1.0,0.8327749162374356,0.0012024200791385406,0.7583333333333333,0.02942942942942943
1.0,0.12649897484622694,0.0004562372991574119,0.425,0.010810810810810811
0.5,0.008801320198029703,0.0008866431287067421,0.05,0.09819819819819821
1.0,0.3060259038855828,6.0639433177008876e-06,0.225,0.0974974974974975
0.5,0.37324598689803473,0.000984310989958303,0.6416666666666666,0.09109109109109109
0.5,0.13141971295694352,9.48582334245291e-07,0.6,0.05675675675675676
0.5,0.5723258488773316,9.74431885530646e-07,0.1,0.06796796796796797
0.5,0.10606590988648296,0.8809628563333407,0.09166666666666666,0.02942942942942943
0.0,0.23731559733960092,0.0013153808581499145,0.25,0.05835835835835836
0.0,0.2507476121418213,1.23173599749795e-07,0.20833333333333334,0.012512512512512513
1.0,0.5618742811421713,0.0007072723642939724,0.7583333333333333,0.0998998998998999
1.0,0.49975496324448665,0.0007191210753597757,0.35833333333333334,0.022922922922922924
0.5,0.2526478971845777,0.0008580554130984491,0.18333333333333332,0.08808808808808809
0.5,0.9907286092913937,0.0007189290638367647,0.3333333333333333,0.023423423423423424
0.0,0.1352902935440316,0.0007038761604807154,0.4583333333333333,0.06326326326326327
0.5,0.30947642146321946,0.0007056102645479084,0.2583333333333333,0.0997997997997998
1.0,0.7570135520328048,0.0007162489029947362,0.9,0.7063063063063063
1.0,0.4118017702655398,0.0004541771755251065,0.625,0.0032032032032032033
0.0,0.09026353953092962,7.588927368105402e-05,0.55,0.023823823823823826
0.5,0.33539030854628193,0.0009074643782332468,0.19166666666666665,0.04344344344344345
1.0,0.1841776266439966,6.978070709326365e-05,0.4166666666666667,0.03023023023023023
0.5,0.506385957893684,0.0009127686965564254,0.14166666666666666,0.07937937937937939
0.0,0.7906285942891433,0.0007044221932492779,0.6916666666666667,0.007607607607607608
1.0,0.7341301195179276,0.96930615799868,0.6583333333333333,0.03003003003003003
0.5,0.4516477471620743,1.2318640051799574e-07,0.525,0.029329329329329332
0.0,0.4658498774816222,4.262107718736489e-05,0.6833333333333333,0.0890890890890891
1.0,0.9372405860879132,1.1573515335315037e-07,0.2916666666666667,0.06786786786786787
0.0,0.27453117967695156,0.0007069723462892676,0.9166666666666666,0.0
0.0,0.7293594039105865,8.832690852735299e-08,0.15,0.09799799799799801
0.0,0.1944691703755563,0.0004508409753127905,0.25,0.03783783783783784
1.0,0.2544781717257589,3.5995279559463656e-05,0.25,0.08028028028028028
1.0,0.5990498574786218,8.121821485863564e-07,1.0,0.09099099099099099
1.0,0.6240336050407561,0.9202492139894025,0.8666666666666667,0.03993993993993994
0.5,0.27145071760764117,1.0331800817443318e-07,0.025,0.0025025025025025025
0.5,0.6060609091363705,3.599067928339152e-05,0.2916666666666667,0.08408408408408409
0.5,0.37260589088363255,8.078638894386404e-07,0.6333333333333333,0.012412412412412413
0.5,0.5007951192678902,0.0013034041394021038,0.08333333333333333,0.07797797797797798
0.0,0.8518177726658999,1.010678731391481e-07,0.5666666666666667,0.05875875875875876
1.0,0.8034005100765115,1.1401305000614551e-07,0.425,0.091991991991992
1.0,0.2069910486572986,0.000541402410092913,0.3416666666666667,0.043243243243243246
0.5,0.6744511676751512,0.0012024120786584152,0.2833333333333333,0.48928928928928933
0.0,0.25675851377706654,8.82951066188543e-08,0.19166666666666665,0.05065065065065065
1.0,0.2947742161324199,3.599327943943229e-05,0.55,0.011011011011011011
0.5,0.2814122118317748,0.0009323278703431391,0.325,0.0045045045045045045
0.0,0.07394109116367455,0.0013089624729692656,0.03333333333333333,0.01851851851851852
0.5,0.7185577836675501,0.0009848970251274927,0.8,0.05755755755755756
0.0,0.6080512076811522,0.0005022340595187017,0.05,0.06406406406406406
0.5,0.9786968045206781,0.0007109125827510557,0.15,0.7517517517517518
1.0,0.3149272390858629,8.347835049407754e-07,0.5666666666666667,0.022022022022022022
0.0,0.477041556233435,7.550705074306026e-05,0.975,0.0965965965965966
1.0,0.9840476071410711,4.2618477031324114e-05,0.225,0.0845845845845846
0.0,0.00815122268340251,6.357725940360908e-12,0.275,0.014714714714714715
1.0,0.6818522778416762,6.05484277155818e-06,0.65,0.038438438438438444
0.0,0.37282592388858327,8.869653070914916e-08,0.6166666666666667,0.5884884884884886
